model,layer,domain,condition,participation_ratio,num_concepts,feature_dim,concept_subset
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_mismatched_image,180.29713748440233,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_mismatched_image,194.5602790768989,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_mismatched_image,219.36949203524492,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_mismatched_image,227.09167602315955,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_mismatched_image,236.29163823537579,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_mismatched_image,243.48637940196838,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,33,sensory,M_mismatched_image,249.32165125983477,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,34,sensory,M_mismatched_image,204.04221825730966,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,35,sensory,M_mismatched_image,219.10448113120654,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,36,sensory,M_mismatched_image,232.70654684740867,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,37,sensory,M_mismatched_image,243.2892439696031,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,38,sensory,M_mismatched_image,228.16947829005883,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,39,sensory,M_mismatched_image,154.23399292741465,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,40,sensory,M_mismatched_image,155.80542519835302,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_blank_image,714.0572173753435,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_blank_image,345.87625073603397,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_blank_image,308.1037338358118,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_blank_image,360.5494208061408,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_blank_image,424.60471177619456,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_blank_image,386.66301237877593,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_blank_image,299.27686976037586,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_blank_image,227.85925766472627,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_blank_image,162.68871586414386,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_blank_image,174.03669157203163,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_blank_image,149.72091908641747,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_blank_image,132.4515937296392,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_blank_image,112.98366916066466,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_blank_image,100.2808434058056,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_blank_image,102.16955748431916,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_blank_image,94.6975544440915,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_blank_image,86.87153298480801,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_blank_image,89.79435493421464,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_blank_image,94.68201484699878,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_blank_image,94.3486173764335,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_blank_image,97.79775570905917,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_blank_image,117.36700583612233,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_blank_image,125.20418706601825,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_blank_image,129.19521957201434,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_blank_image,132.55623185949585,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_blank_image,139.4209522530271,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_blank_image,146.7418319817309,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_blank_image,163.20278293409197,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_blank_image,179.75600112499032,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_blank_image,198.46951295936958,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_blank_image,208.9097574180745,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_blank_image,218.34329498725748,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_blank_image,223.63988292168057,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,33,sensory,M_blank_image,229.8374257236472,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,34,sensory,M_blank_image,214.53364296181525,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,35,sensory,M_blank_image,220.57123163427033,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,36,sensory,M_blank_image,225.71065153104828,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,37,sensory,M_blank_image,225.71968066471777,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,38,sensory,M_blank_image,202.87029665543375,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,39,sensory,M_blank_image,174.5188678144523,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.2-11B-Vision-Instruct,40,sensory,M_blank_image,118.44076877712398,1854,4096,data/concepts/things_max_1854_concepts.csv
