anchor_name,condition,layer,aggregation,rsa_score,num_concepts
lancaster_haptic_material,M_mismatched_image,27,single_layer,0.03852884036918223,1519
lancaster_haptic_material,M_mismatched_image,28,single_layer,0.04406347204611723,1519
lancaster_haptic_material,M_mismatched_image,29,single_layer,0.045211003023690646,1519
lancaster_haptic_material,M_mismatched_image,30,single_layer,0.043036385892618316,1519
lancaster_haptic_material,M_mismatched_image,31,single_layer,0.04155103860866546,1519
lancaster_haptic_material,M_mismatched_image,32,single_layer,0.0405949197757054,1519
lancaster_haptic_material,M_mismatched_image,33,single_layer,0.042315067221254415,1519
lancaster_haptic_material,M_mismatched_image,34,single_layer,0.038614095581772145,1519
lancaster_haptic_material,M_mismatched_image,35,single_layer,0.03846282852229984,1519
lancaster_haptic_material,M_mismatched_image,36,single_layer,0.04012540869700698,1519
lancaster_haptic_material,M_mismatched_image,,mid_to_late_mean_embedding,0.04556371961904141,1519
lancaster_haptic_material,M_blank_image,0,single_layer,0.022628125235042602,1519
lancaster_haptic_material,M_blank_image,1,single_layer,0.035837146991445384,1519
lancaster_haptic_material,M_blank_image,2,single_layer,0.0189839860589359,1519
lancaster_haptic_material,M_blank_image,3,single_layer,0.00877659294349518,1519
lancaster_haptic_material,M_blank_image,4,single_layer,-0.0017576324630196676,1519
lancaster_haptic_material,M_blank_image,5,single_layer,0.047047436517998795,1519
lancaster_haptic_material,M_blank_image,6,single_layer,0.05332676677332665,1519
lancaster_haptic_material,M_blank_image,7,single_layer,0.043068353522385375,1519
lancaster_haptic_material,M_blank_image,8,single_layer,0.03493069830388665,1519
lancaster_haptic_material,M_blank_image,9,single_layer,0.03247364020597304,1519
lancaster_haptic_material,M_blank_image,10,single_layer,0.03655198308963377,1519
lancaster_haptic_material,M_blank_image,11,single_layer,0.05014837949109416,1519
lancaster_haptic_material,M_blank_image,12,single_layer,0.05699163250925333,1519
lancaster_haptic_material,M_blank_image,13,single_layer,0.06084012277800871,1519
lancaster_haptic_material,M_blank_image,14,single_layer,0.05981825645039556,1519
lancaster_haptic_material,M_blank_image,15,single_layer,0.056799386645629966,1519
lancaster_haptic_material,M_blank_image,16,single_layer,0.052702501176267326,1519
lancaster_haptic_material,M_blank_image,17,single_layer,0.05216280484552572,1519
lancaster_haptic_material,M_blank_image,18,single_layer,0.054855555232240207,1519
lancaster_haptic_material,M_blank_image,19,single_layer,0.057261377126262225,1519
lancaster_haptic_material,M_blank_image,20,single_layer,0.050497886040088945,1519
lancaster_haptic_material,M_blank_image,21,single_layer,0.04813660533572914,1519
lancaster_haptic_material,M_blank_image,22,single_layer,0.041291806426221524,1519
lancaster_haptic_material,M_blank_image,23,single_layer,0.04344887924837495,1519
lancaster_haptic_material,M_blank_image,24,single_layer,0.049107710318417104,1519
lancaster_haptic_material,M_blank_image,25,single_layer,0.03323643807604729,1519
lancaster_haptic_material,M_blank_image,26,single_layer,0.02904816153835726,1519
lancaster_haptic_material,M_blank_image,27,single_layer,0.03988051048031407,1519
lancaster_haptic_material,M_blank_image,28,single_layer,0.04703465837676635,1519
lancaster_haptic_material,M_blank_image,29,single_layer,0.04823201507154119,1519
lancaster_haptic_material,M_blank_image,30,single_layer,0.046397908634246775,1519
lancaster_haptic_material,M_blank_image,31,single_layer,0.04628881988558158,1519
lancaster_haptic_material,M_blank_image,32,single_layer,0.048519538220044775,1519
lancaster_haptic_material,M_blank_image,33,single_layer,0.05073930948197051,1519
lancaster_haptic_material,M_blank_image,34,single_layer,0.05029137781967814,1519
lancaster_haptic_material,M_blank_image,35,single_layer,0.04962176026739513,1519
lancaster_haptic_material,M_blank_image,36,single_layer,0.05005864613434158,1519
lancaster_haptic_material,M_blank_image,,mid_to_late_mean_embedding,0.049322263164962216,1519
